,date,close
874,2016-08-15,9369918846.0
875,2016-08-16,9513084178.0
876,2016-08-17,9485613450.0
877,2016-08-18,9475979712.0
878,2016-08-19,9469397884.0
879,2016-08-20,9564944177.0
880,2016-08-21,9578797615.0
881,2016-08-22,9701039326.0
882,2016-08-23,9594025677.0
883,2016-08-24,9546615779.0
884,2016-08-25,9467165836.0
885,2016-08-26,9506785446.0
886,2016-08-27,9371728133.0
887,2016-08-28,9473796079.0
888,2016-08-29,9502524184.0
889,2016-08-30,9553999986.0
890,2016-08-31,9550433784.0
891,2016-09-01,9429913885.0
892,2016-09-02,9536731024.0
893,2016-09-03,9916555682.0
894,2016-09-04,10076326027.0
895,2016-09-05,10077751333.0
896,2016-09-06,10163737261.0
897,2016-09-07,10201022650.0
898,2016-09-08,10340497177.0
899,2016-09-09,10291237026.0
900,2016-09-10,10310815042.0
901,2016-09-11,10019024695.0
902,2016-09-12,10060780902.0
903,2016-09-13,10057099924.0
904,2016-09-14,10073872632.0
905,2016-09-15,10002139159.0
906,2016-09-16,10022018645.0
907,2016-09-17,10009300814.0
908,2016-09-18,10058178212.0
909,2016-09-19,10065786077.0
910,2016-09-20,9898827913.0
911,2016-09-21,9831988686.0
912,2016-09-22,9834619747.0
913,2016-09-23,9939606372.0
914,2016-09-24,9956810618.0
915,2016-09-25,9947251707.0
916,2016-09-26,10043651080.0
917,2016-09-27,10004550137.0
918,2016-09-28,9991248880.0
919,2016-09-29,9993528525.0
920,2016-09-30,10056006279.0
921,2016-10-01,10107031455.0
922,2016-10-02,10072852898.0
923,2016-10-03,10116644482.0
924,2016-10-04,10055398330.0
925,2016-10-05,10080370699.0
926,2016-10-06,10074198336.0
927,2016-10-07,10161020025.0
928,2016-10-08,10161619627.0
929,2016-10-09,10224214148.0
930,2016-10-10,10232772823.0
931,2016-10-11,10572252910.0
932,2016-10-12,10505383774.0
933,2016-10-13,10507023989.0
934,2016-10-14,10519226084.0
935,2016-10-15,10481455692.0
936,2016-10-16,10558234278.0
937,2016-10-17,10520525189.0
938,2016-10-18,10478527605.0
939,2016-10-19,10378411605.0
940,2016-10-20,10385916263.0
941,2016-10-21,10417283980.0
942,2016-10-22,10810968521.0
943,2016-10-23,10741859646.0
944,2016-10-24,10715002776.0
945,2016-10-25,10726023392.0
946,2016-10-26,11052104299.0
947,2016-10-27,11197257541.0
948,2016-10-28,11320360151.0
949,2016-10-29,11707351035.0
950,2016-10-30,11483626970.0
951,2016-10-31,11461988975.0
952,2016-11-01,11962252086.0
953,2016-11-02,12060126967.0
954,2016-11-03,11271681326.0
955,2016-11-04,11607382509.0
956,2016-11-05,11627097292.0
957,2016-11-06,11714027623.0
958,2016-11-07,11673100257.0
959,2016-11-08,11729843849.0
960,2016-11-09,11869539839.0
961,2016-11-10,11714867042.0
962,2016-11-11,11789218722.0
963,2016-11-12,11549085047.0
964,2016-11-13,11586865797.0
965,2016-11-14,11681569779.0
966,2016-11-15,11758600992.0
967,2016-11-16,12173737705.0
968,2016-11-17,12114484156.0
969,2016-11-18,12327162332.0
970,2016-11-19,12341475117.0
971,2016-11-20,11972000894.0
972,2016-11-21,12149419296.0
973,2016-11-22,12326572276.0
974,2016-11-23,12234283585.0
975,2016-11-24,12163419038.0
976,2016-11-25,12225826991.0
977,2016-11-26,12118973074.0
978,2016-11-27,12032432870.0
979,2016-11-28,12099710889.0
980,2016-11-29,12090015854.0
981,2016-11-30,12255586304.0
982,2016-12-01,12432742571.0
983,2016-12-02,12764746943.0
984,2016-12-03,12634370615.0
985,2016-12-04,12627539193.0
986,2016-12-05,12431419724.0
987,2016-12-06,12512078128.0
988,2016-12-07,12624008159.0
989,2016-12-08,12673996658.0
990,2016-12-09,12714979690.0
991,2016-12-10,12730887587.0
992,2016-12-11,12730833875.0
993,2016-12-12,12875624704.0
994,2016-12-13,12860875644.0
995,2016-12-14,12823278626.0
996,2016-12-15,12799163695.0
997,2016-12-16,13200123648.0
998,2016-12-17,13297454290.0
999,2016-12-18,13334453360.0
1000,2016-12-19,13315280142.0
1001,2016-12-20,13476314122.0
1002,2016-12-21,13933973503.0
1003,2016-12-22,14368585320.0
1004,2016-12-23,15283591757.0
1005,2016-12-24,14999295808.0
1006,2016-12-25,15014236325.0
1007,2016-12-26,15167482516.0
1008,2016-12-27,15631513585.0
1009,2016-12-28,16446822907.0
1010,2016-12-29,16314687361.0
1011,2016-12-30,16168258046.0
1012,2016-12-31,16351699232.0
1013,2017-01-01,16758537468.0
1014,2017-01-02,17134870697.0
1015,2017-01-03,17387911089.0
1016,2017-01-04,19187220766.0
1017,2017-01-05,16921047886.0
1018,2017-01-06,15075032329.0
1019,2017-01-07,15287867972.0
1020,2017-01-08,15419303849.0
1021,2017-01-09,15278838866.0
1022,2017-01-10,15322972696.0
1023,2017-01-11,13233900482.0
1024,2017-01-12,13676561171.0
1025,2017-01-13,14031479223.0
1026,2017-01-14,13993036636.0
1027,2017-01-15,14044218345.0
1028,2017-01-16,14172720462.0
1029,2017-01-17,15342040663.0
1030,2017-01-18,14991012738.0
1031,2017-01-19,15327335898.0
1032,2017-01-20,15197984471.0
1033,2017-01-21,15630327426.0
1034,2017-01-22,15665510925.0
1035,2017-01-23,15568574549.0
1036,2017-01-24,14956604885.0
1037,2017-01-25,15150622549.0
1038,2017-01-26,15516159746.0
1039,2017-01-27,15582927670.0
1040,2017-01-28,15603820026.0
1041,2017-01-29,15523286329.0
1042,2017-01-30,15635270801.0
1043,2017-01-31,16428785648.0
1044,2017-02-01,16731419179.0
1045,2017-02-02,17015333913.0
1046,2017-02-03,17173909913.0
1047,2017-02-04,17432352174.0
1048,2017-02-05,17093756409.0
1049,2017-02-06,17303651671.0
1050,2017-02-07,17813137793.0
1051,2017-02-08,17785574635.0
1052,2017-02-09,16707850264.0
1053,2017-02-10,16909903098.0
1054,2017-02-11,17125783435.0
1055,2017-02-12,17041197802.0
1056,2017-02-13,16924403627.0
1057,2017-02-14,17143318947.0
1058,2017-02-15,17169793655.0
1059,2017-02-16,17490041712.0
1060,2017-02-17,17904325088.0
1061,2017-02-18,17892228558.0
1062,2017-02-19,17845939415.0
1063,2017-02-20,18315979251.0
1064,2017-02-21,19089833256.0
1065,2017-02-22,19019071146.0
1066,2017-02-23,19903461030.0
1067,2017-02-24,19921159434.0
1068,2017-02-25,19363933554.0
1069,2017-02-26,19935321882.0
1070,2017-02-27,20140255397.0
1071,2017-02-28,20175665298.0
1072,2017-03-01,20786622289.0
1073,2017-03-02,21347326135.0
1074,2017-03-03,21859173125.0
1075,2017-03-04,21516516590.0
1076,2017-03-05,21626464203.0
1077,2017-03-06,21903260230.0
1078,2017-03-07,21036780330.0
1079,2017-03-08,19590388299.0
1080,2017-03-09,20406776360.0
1081,2017-03-10,18965601135.0
1082,2017-03-11,20352727231.0
1083,2017-03-12,21268807543.0
1084,2017-03-13,21534223117.0
1085,2017-03-14,21653410619.0
1086,2017-03-15,21959753706.0
1087,2017-03-16,20558876175.0
1088,2017-03-17,18867663869.0
1089,2017-03-18,17259566208.0
1090,2017-03-19,18079683016.0
1091,2017-03-20,18529490208.0
1092,2017-03-21,19671702212.0
1093,2017-03-22,18497939893.0
1094,2017-03-23,18557056146.0
1095,2017-03-24,16926757518.0
1096,2017-03-25,17326034106.0
1097,2017-03-26,17387167757.0
1098,2017-03-27,18624629037.0
1099,2017-03-28,18707822959.0
1100,2017-03-29,18649793823.0
1101,2017-03-30,18813703682.0
1102,2017-03-31,19727466083.0
1103,2017-04-01,19862517143.0
1104,2017-04-02,21508635146.0
1105,2017-04-03,21213021587.0
1106,2017-04-04,21406900354.0
1107,2017-04-05,21080454755.0
1108,2017-04-06,21912602200.0
1109,2017-04-07,22025169154.0
1110,2017-04-08,21853472664.0
1111,2017-04-09,22228747533.0
1112,2017-04-10,22226779355.0
1113,2017-04-11,22390905185.0
1114,2017-04-12,22424426710.0
1115,2017-04-13,21805965102.0
1116,2017-04-14,21722580079.0
1117,2017-04-15,21798950887.0
1118,2017-04-16,21851636923.0
1119,2017-04-17,22204374033.0
1120,2017-04-18,22377111991.0
1121,2017-04-19,22389438013.0
1122,2017-04-20,22785218552.0
1123,2017-04-21,23121445000.0
1124,2017-04-22,23001874197.0
1125,2017-04-23,23039339367.0
1126,2017-04-24,23218389117.0
1127,2017-04-25,23677727953.0
1128,2017-04-26,23915455864.0
1129,2017-04-27,25017155478.0
1130,2017-04-28,25485620469.0
1131,2017-04-29,26097758226.0
1132,2017-04-30,26282174004.0
1133,2017-05-01,27503087447.0
1134,2017-05-02,27935820802.0
1135,2017-05-03,29218048795.0
1136,2017-05-04,30566775356.0
1137,2017-05-05,31051943378.0
1138,2017-05-06,32201449505.0
1139,2017-05-07,34404641947.0
1140,2017-05-08,37812202217.0
1141,2017-05-09,36663725111.0
1142,2017-05-10,39225203955.0
1143,2017-05-11,39784430475.0
1144,2017-05-12,38320291031.0
1145,2017-05-13,39877875292.0
1146,2017-05-14,40514396415.0
1147,2017-05-15,41443867329.0
1148,2017-05-16,44214663718.0
1149,2017-05-17,47109439082.0
1150,2017-05-18,48039235252.0
1151,2017-05-19,48142565689.0
1152,2017-05-20,50624397459.0
1153,2017-05-21,50525825294.0
1154,2017-05-22,50702159711.0
1155,2017-05-23,55292684162.0
1156,2017-05-24,56812747879.0
1157,2017-05-25,52388774665.0
1158,2017-05-26,52504191398.0
1159,2017-05-27,46508274805.0
1160,2017-05-28,49834474930.0
1161,2017-05-29,51194870441.0
1162,2017-05-30,48685223922.0
1163,2017-05-31,52302177603.0
1164,2017-06-01,57959441654.0
1165,2017-06-02,58194780021.0
1166,2017-06-03,59575498857.0
1167,2017-06-04,59552942482.0
1168,2017-06-05,62621400727.0
1169,2017-06-06,66043194540.0
1170,2017-06-07,62132784443.0
1171,2017-06-08,64929135715.0
1172,2017-06-09,65226565772.0
1173,2017-06-10,65768594919.0
1174,2017-06-11,67848567165.0
1175,2017-06-12,61078426761.0
1176,2017-06-13,63320943307.0
1177,2017-06-14,58142375568.0
1178,2017-06-15,56767448101.0
1179,2017-06-16,58226695105.0
1180,2017-06-17,61673597929.0
1181,2017-06-18,59610455643.0
1182,2017-06-19,61946003944.0
1183,2017-06-20,65343538348.0
1184,2017-06-21,61984314479.0
1185,2017-06-22,63133129222.0
1186,2017-06-23,63718271938.0
1187,2017-06-24,60769344799.0
1188,2017-06-25,58294227420.0
1189,2017-06-26,55947883055.0
1190,2017-06-27,59472776878.0
1191,2017-06-28,59672712353.0
1192,2017-06-29,58690325315.0
1193,2017-06-30,56589867398.0
1194,2017-07-01,55130407965.0
1195,2017-07-02,57450310381.0
1196,2017-07-03,58157557016.0
1197,2017-07-04,59207714595.0
1198,2017-07-05,59764862164.0
1199,2017-07-06,59529220338.0
1200,2017-07-07,55871620361.0
1201,2017-07-08,57051858251.0
1202,2017-07-09,55766517996.0
1203,2017-07-10,50225457934.0
1204,2017-07-11,49268046700.0
1205,2017-07-12,52151764716.0
1206,2017-07-13,50950011934.0
1207,2017-07-14,69269179586.0
1208,2017-07-15,61337161254.0
1209,2017-07-16,57855677325.0
1210,2017-07-17,68605441970.0
1211,2017-07-18,75465649547.0
1212,2017-07-19,68878391363.0
1213,2017-07-20,85342790653.0
1214,2017-07-21,79940580979.0
1215,2017-07-22,85747157415.0
1216,2017-07-23,83732294233.0
1217,2017-07-24,83532778954.0
1218,2017-07-25,76205285770.0
1219,2017-07-26,75344124657.0
1220,2017-07-27,78174654642.0
1221,2017-07-28,77919007740.0
1222,2017-07-29,78043749466.0
1223,2017-07-30,77346531272.0
1224,2017-07-31,81025977432.0
1225,2017-08-01,81787823990.0
1226,2017-08-02,79862981702.0
1227,2017-08-03,84395280769.0
1228,2017-08-04,84692558633.0
1229,2017-08-05,96320192826.0
1230,2017-08-06,98480656457.0
1231,2017-08-07,105000000000.0
1232,2017-08-08,109000000000.0
1233,2017-08-09,105000000000.0
1234,2017-08-10,107000000000.0
1235,2017-08-11,113000000000.0
1236,2017-08-12,117000000000.0
1237,2017-08-13,118000000000.0
1238,2017-08-14,124000000000.0
1239,2017-08-15,119000000000.0
1240,2017-08-16,124000000000.0
1241,2017-08-17,124000000000.0
1242,2017-08-18,126000000000.0
1243,2017-08-19,126000000000.0
1244,2017-08-20,125000000000.0
1245,2017-08-21,126000000000.0
1246,2017-08-22,131000000000.0
1247,2017-08-23,132000000000.0
1248,2017-08-24,134000000000.0
1249,2017-08-25,137000000000.0
1250,2017-08-26,138000000000.0
1251,2017-08-27,139000000000.0
1252,2017-08-28,140000000000.0
1253,2017-08-29,145000000000.0
1254,2017-08-30,147000000000.0
1255,2017-08-31,152000000000.0
1256,2017-09-01,158000000000.0
1257,2017-09-02,145000000000.0
1258,2017-09-03,145000000000.0
1259,2017-09-04,131000000000.0
1260,2017-09-05,135000000000.0
1261,2017-09-06,144000000000.0
1262,2017-09-07,145000000000.0
1263,2017-09-08,135000000000.0
1264,2017-09-09,133000000000.0
1265,2017-09-10,131000000000.0
1266,2017-09-11,131000000000.0
1267,2017-09-12,130000000000.0
1268,2017-09-13,121000000000.0
1269,2017-09-14,98954339434.0
1270,2017-09-15,113000000000.0
1271,2017-09-16,113000000000.0
1272,2017-09-17,113000000000.0
1273,2017-09-18,127000000000.0
1274,2017-09-19,121000000000.0
1275,2017-09-20,120000000000.0
1276,2017-09-21,111000000000.0
1277,2017-09-22,111000000000.0
1278,2017-09-23,117000000000.0
1279,2017-09-24,115000000000.0
1280,2017-09-25,122000000000.0
1281,2017-09-26,121000000000.0
1282,2017-09-27,130000000000.0
1283,2017-09-28,129000000000.0
1284,2017-09-29,128000000000.0
1285,2017-09-30,133000000000.0
1286,2017-10-01,134000000000.0
1287,2017-10-02,133000000000.0
1288,2017-10-03,130000000000.0
1289,2017-10-04,128000000000.0
1290,2017-10-05,131000000000.0
1291,2017-10-06,133000000000.0
1292,2017-10-07,135000000000.0
1293,2017-10-08,138000000000.0
1294,2017-10-09,137000000000.0
1295,2017-10-10,138000000000.0
1296,2017-10-11,140000000000.0
1297,2017-10-12,151000000000.0
1298,2017-10-13,159000000000.0
1299,2017-10-14,162000000000.0
1300,2017-10-15,160000000000.0
1301,2017-10-16,161000000000.0
1302,2017-10-17,156000000000.0
1303,2017-10-18,154000000000.0
1304,2017-10-19,155000000000.0
1305,2017-10-20,159000000000.0
1306,2017-10-21,159000000000.0
1307,2017-10-22,157000000000.0
1308,2017-10-23,154000000000.0
1309,2017-10-24,151000000000.0
1310,2017-10-25,155000000000.0
1311,2017-10-26,157000000000.0
1312,2017-10-27,155000000000.0
1313,2017-10-28,155000000000.0
1314,2017-10-29,164000000000.0
1315,2017-10-30,164000000000.0
1316,2017-10-31,168000000000.0
1317,2017-11-01,172000000000.0
1318,2017-11-02,178000000000.0
1319,2017-11-03,184000000000.0
1320,2017-11-04,186000000000.0
1321,2017-11-05,187000000000.0
1322,2017-11-06,180000000000.0
1323,2017-11-07,183000000000.0
1324,2017-11-08,193000000000.0
1325,2017-11-09,191000000000.0
1326,2017-11-10,183000000000.0
1327,2017-11-11,188000000000.0
1328,2017-11-12,181000000000.0
1329,2017-11-13,192000000000.0
1330,2017-11-14,195000000000.0
1331,2017-11-15,205000000000.0
1332,2017-11-16,210000000000.0
1333,2017-11-17,212000000000.0
1334,2017-11-18,219000000000.0
1335,2017-11-19,222000000000.0
1336,2017-11-20,230000000000.0
1337,2017-11-21,225000000000.0
1338,2017-11-22,233000000000.0
1339,2017-11-23,237000000000.0
1340,2017-11-24,247000000000.0
1341,2017-11-25,256000000000.0
1342,2017-11-26,270000000000.0
1343,2017-11-27,279000000000.0
1344,2017-11-28,283000000000.0
1345,2017-11-29,270000000000.0
1346,2017-11-30,277000000000.0
1347,2017-12-01,301000000000.0
1348,2017-12-02,301000000000.0
1349,2017-12-03,311000000000.0
1350,2017-12-04,324000000000.0
1351,2017-12-05,325000000000.0
1352,2017-12-06,354000000000.0
1353,2017-12-07,402000000000.0
1354,2017-12-08,402000000000.0
1355,2017-12-09,384000000000.0
1356,2017-12-10,379000000000.0
1357,2017-12-11,423000000000.0
1358,2017-12-12,463000000000.0
1359,2017-12-13,459000000000.0
1360,2017-12-14,488000000000.0
1361,2017-12-15,499000000000.0
1362,2017-12-16,539000000000.0
1363,2017-12-17,547000000000.0
1364,2017-12-18,570000000000.0
1365,2017-12-19,567000000000.0
1366,2017-12-20,565000000000.0
1367,2017-12-21,553000000000.0
1368,2017-12-22,479000000000.0
1369,2017-12-23,518000000000.0
1370,2017-12-24,496000000000.0
1371,2017-12-25,494000000000.0
1372,2017-12-26,535000000000.0
1373,2017-12-27,525000000000.0
1374,2017-12-28,504000000000.0
1375,2017-12-29,537000000000.0
1376,2017-12-30,492000000000.0
1377,2017-12-31,536000000000.0
1378,2018-01-01,535000000000.0
1379,2018-01-02,587000000000.0
1380,2018-01-03,644000000000.0
1381,2018-01-04,645000000000.0
1382,2018-01-05,663000000000.0
1383,2018-01-06,689000000000.0
1384,2018-01-07,692000000000.0
1385,2018-01-08,649000000000.0
1386,2018-01-09,636000000000.0
1387,2018-01-10,643000000000.0
1388,2018-01-11,581000000000.0
1389,2018-01-12,626000000000.0
1390,2018-01-13,650000000000.0
1391,2018-01-14,622000000000.0
1392,2018-01-15,599000000000.0
1393,2018-01-16,477000000000.0
1394,2018-01-17,481000000000.0
1395,2018-01-18,495000000000.0
1396,2018-01-19,503000000000.0
1397,2018-01-20,553000000000.0
1398,2018-01-21,494000000000.0
1399,2018-01-22,466000000000.0
1400,2018-01-23,466000000000.0
1401,2018-01-24,492000000000.0
1402,2018-01-25,484000000000.0
1403,2018-01-26,479000000000.0
1404,2018-01-27,493000000000.0
1405,2018-01-28,520000000000.0
1406,2018-01-29,496000000000.0
1407,2018-01-30,440000000000.0
1408,2018-01-31,452000000000.0
1409,2018-02-01,397000000000.0
1410,2018-02-02,380000000000.0
1411,2018-02-03,403000000000.0
1412,2018-02-04,350000000000.0
1413,2018-02-05,289000000000.0
1414,2018-02-06,329000000000.0
1415,2018-02-07,318000000000.0
1416,2018-02-08,352000000000.0
1417,2018-02-09,378000000000.0
1418,2018-02-10,373000000000.0
1419,2018-02-11,352000000000.0
1420,2018-02-12,383000000000.0
1421,2018-02-13,369000000000.0
1422,2018-02-14,413000000000.0
1423,2018-02-15,423000000000.0
1424,2018-02-16,433000000000.0
1425,2018-02-17,459000000000.0
1426,2018-02-18,427000000000.0
1427,2018-02-19,450000000000.0
1428,2018-02-20,433000000000.0
1429,2018-02-21,405000000000.0
1430,2018-02-22,382000000000.0
1431,2018-02-23,400000000000.0
1432,2018-02-24,385000000000.0
1433,2018-02-25,386000000000.0
1434,2018-02-26,405000000000.0
1435,2018-02-27,411000000000.0
1436,2018-02-28,397000000000.0
1437,2018-03-01,416000000000.0
1438,2018-03-02,414000000000.0
1439,2018-03-03,420000000000.0
1440,2018-03-04,427000000000.0
1441,2018-03-05,420000000000.0
1442,2018-03-06,397000000000.0
1443,2018-03-07,367000000000.0
1444,2018-03-08,343000000000.0
1445,2018-03-09,347000000000.0
1446,2018-03-10,327000000000.0
1447,2018-03-11,354000000000.0
1448,2018-03-12,337000000000.0
1449,2018-03-13,337000000000.0
1450,2018-03-14,300000000000.0
1451,2018-03-15,300000000000.0
1452,2018-03-16,298000000000.0
1453,2018-03-17,280000000000.0
1454,2018-03-18,287000000000.0
1455,2018-03-19,305000000000.0
1456,2018-03-20,314000000000.0
1457,2018-03-21,313000000000.0
1458,2018-03-22,305000000000.0
1459,2018-03-23,310000000000.0
1460,2018-03-24,298000000000.0
1461,2018-03-25,297000000000.0
1462,2018-03-26,282000000000.0
1463,2018-03-27,268000000000.0
1464,2018-03-28,271000000000.0
1465,2018-03-29,239000000000.0
1466,2018-03-30,235000000000.0
1467,2018-03-31,236000000000.0
1468,2018-04-01,233000000000.0
1469,2018-04-02,241000000000.0
1470,2018-04-03,258000000000.0
1471,2018-04-04,234000000000.0
1472,2018-04-05,234000000000.0
1473,2018-04-06,227000000000.0
1474,2018-04-07,237000000000.0
1475,2018-04-08,243000000000.0
1476,2018-04-09,237000000000.0
1477,2018-04-10,240000000000.0
1478,2018-04-11,250000000000.0
1479,2018-04-12,287000000000.0
1480,2018-04-13,285000000000.0
1481,2018-04-14,289000000000.0
1482,2018-04-15,307000000000.0
1483,2018-04-16,297000000000.0
1484,2018-04-17,292000000000.0
1485,2018-04-18,311000000000.0
1486,2018-04-19,324000000000.0
1487,2018-04-20,354000000000.0
1488,2018-04-21,349000000000.0
1489,2018-04-22,350000000000.0
1490,2018-04-23,364000000000.0
1491,2018-04-24,391000000000.0
1492,2018-04-25,352000000000.0
1493,2018-04-26,375000000000.0
1494,2018-04-27,362000000000.0
1495,2018-04-28,386000000000.0
1496,2018-04-29,394000000000.0
1497,2018-04-30,381000000000.0
1498,2018-05-01,379000000000.0
1499,2018-05-02,389000000000.0
1500,2018-05-03,410000000000.0
1501,2018-05-04,409000000000.0
1502,2018-05-05,420000000000.0
1503,2018-05-06,410000000000.0
1504,2018-05-07,396000000000.0
1505,2018-05-08,391000000000.0
1506,2018-05-09,393000000000.0
1507,2018-05-10,376000000000.0
1508,2018-05-11,346000000000.0
1509,2018-05-12,351000000000.0
1510,2018-05-13,367000000000.0
1511,2018-05-14,363000000000.0
1512,2018-05-15,351000000000.0
1513,2018-05-16,347000000000.0
1514,2018-05-17,331000000000.0
1515,2018-05-18,340000000000.0
1516,2018-05-19,339000000000.0
1517,2018-05-20,353000000000.0
1518,2018-05-21,345000000000.0
1519,2018-05-22,322000000000.0
1520,2018-05-23,297000000000.0
1521,2018-05-24,307000000000.0
1522,2018-05-25,299000000000.0
1523,2018-05-26,296000000000.0
1524,2018-05-27,294000000000.0
1525,2018-05-28,275000000000.0
1526,2018-05-29,298000000000.0
1527,2018-05-30,294000000000.0
1528,2018-05-31,304000000000.0
1529,2018-06-01,305000000000.0
1530,2018-06-02,315000000000.0
1531,2018-06-03,323000000000.0
1532,2018-06-04,310000000000.0
1533,2018-06-05,317000000000.0
1534,2018-06-06,317000000000.0
1535,2018-06-07,318000000000.0
1536,2018-06-08,315000000000.0
1537,2018-06-09,309000000000.0
1538,2018-06-10,274000000000.0
1539,2018-06-11,279000000000.0
1540,2018-06-12,260000000000.0
1541,2018-06-13,250000000000.0
1542,2018-06-14,267000000000.0
1543,2018-06-15,254000000000.0
1544,2018-06-16,258000000000.0
1545,2018-06-17,256000000000.0
1546,2018-06-18,266000000000.0
1547,2018-06-19,269000000000.0
1548,2018-06-20,268000000000.0
1549,2018-06-21,265000000000.0
1550,2018-06-22,236000000000.0
1551,2018-06-23,240000000000.0
1552,2018-06-24,234000000000.0
1553,2018-06-25,238000000000.0
1554,2018-06-26,226000000000.0
1555,2018-06-27,231000000000.0
1556,2018-06-28,219000000000.0
1557,2018-06-29,231000000000.0
1558,2018-06-30,239000000000.0
1559,2018-07-01,239000000000.0
1560,2018-07-02,252000000000.0
1561,2018-07-03,246000000000.0
1562,2018-07-04,250000000000.0
1563,2018-07-05,247000000000.0
1564,2018-07-06,247000000000.0
1565,2018-07-07,254000000000.0
1566,2018-07-08,252000000000.0
1567,2018-07-09,247000000000.0
1568,2018-07-10,231000000000.0
1569,2018-07-11,235000000000.0
1570,2018-07-12,229000000000.0
1571,2018-07-13,230000000000.0
1572,2018-07-14,231000000000.0
1573,2018-07-15,237000000000.0
1574,2018-07-16,253000000000.0
1575,2018-07-17,271000000000.0
1576,2018-07-18,269000000000.0
1577,2018-07-19,268000000000.0
1578,2018-07-20,257000000000.0
1579,2018-07-21,262000000000.0
1580,2018-07-22,260000000000.0
1581,2018-07-23,264000000000.0
1582,2018-07-24,284000000000.0
1583,2018-07-25,279000000000.0
1584,2018-07-26,271000000000.0
1585,2018-07-27,278000000000.0
1586,2018-07-28,279000000000.0
1587,2018-07-29,278000000000.0
1588,2018-07-30,273000000000.0
1589,2018-07-31,259000000000.0
1590,2018-08-01,255000000000.0
1591,2018-08-02,250000000000.0
1592,2018-08-03,250000000000.0
1593,2018-08-04,239000000000.0
1594,2018-08-05,241000000000.0
1595,2018-08-06,236000000000.0
1596,2018-08-07,226000000000.0
1597,2018-08-08,208000000000.0
1598,2018-08-09,216000000000.0
1599,2018-08-10,201000000000.0
1600,2018-08-11,199000000000.0
1601,2018-08-12,201000000000.0
1602,2018-08-13,192000000000.0
1603,2018-08-14,189000000000.0
1604,2018-08-15,191000000000.0
1605,2018-08-16,194000000000.0
1606,2018-08-17,212000000000.0
1607,2018-08-18,201000000000.0
1608,2018-08-19,205000000000.0
1609,2018-08-20,193000000000.0
1610,2018-08-21,200000000000.0
1611,2018-08-22,195000000000.0
1612,2018-08-23,200000000000.0
1613,2018-08-24,205000000000.0
1614,2018-08-25,205000000000.0
1615,2018-08-26,204000000000.0
1616,2018-08-27,213000000000.0
1617,2018-08-28,220000000000.0
1618,2018-08-29,217000000000.0
1619,2018-08-30,214000000000.0
1620,2018-08-31,216000000000.0
1621,2018-09-01,224000000000.0
1622,2018-09-02,226000000000.0
1623,2018-09-03,224000000000.0
1624,2018-09-04,226000000000.0
1625,2018-09-05,196000000000.0
1626,2018-09-06,194000000000.0
1627,2018-09-07,189000000000.0
1628,2018-09-08,186000000000.0
1629,2018-09-09,186000000000.0
1630,2018-09-10,186000000000.0
1631,2018-09-11,183000000000.0
1632,2018-09-12,183000000000.0
1633,2018-09-13,189000000000.0
1634,2018-09-14,188000000000.0
1635,2018-09-15,190000000000.0
1636,2018-09-16,190000000000.0
1637,2018-09-17,184000000000.0
1638,2018-09-18,189000000000.0
1639,2018-09-19,189000000000.0
1640,2018-09-20,198000000000.0
1641,2018-09-21,209000000000.0
1642,2018-09-22,207000000000.0
1643,2018-09-23,209000000000.0
1644,2018-09-24,202000000000.0
1645,2018-09-25,201000000000.0
1646,2018-09-26,201000000000.0
1647,2018-09-27,207000000000.0
1648,2018-09-28,205000000000.0
1649,2018-09-29,207000000000.0
1650,2018-09-30,208000000000.0
1651,2018-10-01,207000000000.0
1652,2018-10-02,204000000000.0
1653,2018-10-03,203000000000.0
1654,2018-10-04,203000000000.0
1655,2018-10-05,204000000000.0
1656,2018-10-06,204000000000.0
1657,2018-10-07,205000000000.0
1658,2018-10-08,207000000000.0
1659,2018-10-09,205000000000.0
1660,2018-10-10,203000000000.0
1661,2018-10-11,183000000000.0
1662,2018-10-12,187000000000.0
1663,2018-10-13,188000000000.0
1664,2018-10-14,185000000000.0
1665,2018-10-15,194000000000.0
1666,2018-10-16,197000000000.0
1667,2018-10-17,197000000000.0
1668,2018-10-18,194000000000.0
1669,2018-10-19,194000000000.0
1670,2018-10-20,196000000000.0
1671,2018-10-21,196000000000.0
1672,2018-10-22,195000000000.0
1673,2018-10-23,195000000000.0
1674,2018-10-24,195000000000.0
1675,2018-10-25,194000000000.0
1676,2018-10-26,195000000000.0
1677,2018-10-27,195000000000.0
1678,2018-10-28,195000000000.0
1679,2018-10-29,189000000000.0
1680,2018-10-30,190000000000.0
1681,2018-10-31,192000000000.0
1682,2018-11-01,193000000000.0
1683,2018-11-02,195000000000.0
1684,2018-11-03,194000000000.0
1685,2018-11-04,200000000000.0
1686,2018-11-05,201000000000.0
1687,2018-11-06,207000000000.0
1688,2018-11-07,206000000000.0
1689,2018-11-08,201000000000.0
1690,2018-11-09,198000000000.0
1691,2018-11-10,200000000000.0
1692,2018-11-11,199000000000.0
1693,2018-11-12,198000000000.0
1694,2018-11-13,195000000000.0
1695,2018-11-14,174000000000.0
1696,2018-11-15,174000000000.0
1697,2018-11-16,170000000000.0
1698,2018-11-17,171000000000.0
1699,2018-11-18,173000000000.0
1700,2018-11-19,148000000000.0
1701,2018-11-20,135000000000.0
1702,2018-11-21,141000000000.0
1703,2018-11-22,132000000000.0
